id	TMB
TCGA-E9-A228	0.921052631578947
TCGA-BH-A0DP	0.447368421052632
TCGA-BH-A0E0	0.736842105263158
TCGA-E9-A5FK	0.342105263157895
TCGA-AR-A1AY	1.23684210526316
TCGA-C8-A1HF	0.605263157894737
TCGA-AO-A1KS	0.684210526315789
TCGA-E2-A153	0.473684210526316
TCGA-E2-A1IJ	0.315789473684211
TCGA-AO-A0J5	0.894736842105263
TCGA-OL-A5S0	0.710526315789474
TCGA-A8-A08P	0.842105263157895
TCGA-E9-A229	0.421052631578947
TCGA-E2-A1BC	0.578947368421053
TCGA-E9-A5UO	0.578947368421053
TCGA-E2-A14X	0.447368421052632
TCGA-E9-A24A	0.578947368421053
TCGA-S3-A6ZF	0.605263157894737
TCGA-EW-A2FV	6.81578947368421
TCGA-E2-A1II	0.447368421052632
TCGA-AO-A0J4	1.81578947368421
TCGA-AO-A1KR	1.07894736842105
TCGA-BH-A0EA	0.473684210526316
TCGA-D8-A1JT	0.605263157894737
TCGA-A8-A06O	1.36842105263158
TCGA-C8-A3M7	2.52631578947368
TCGA-OK-A5Q2	0.5
TCGA-BH-A1EY	0.736842105263158
TCGA-UU-A93S	2.52631578947368
TCGA-AR-A1AV	0.973684210526316
TCGA-AN-A0FW	2.02631578947368
TCGA-D8-A1JF	1.05263157894737
TCGA-AN-A0FK	0.657894736842105
TCGA-BH-A0C0	1.57894736842105
TCGA-AO-A03R	0.605263157894737
TCGA-BH-A1FU	0.657894736842105
TCGA-A2-A25B	1.57894736842105
TCGA-A8-A07B	1.10526315789474
TCGA-E2-A1LG	2.47368421052632
TCGA-AR-A2LL	0.631578947368421
TCGA-E9-A1RG	0.763157894736842
TCGA-D8-A145	0.631578947368421
TCGA-B6-A0I2	1.13157894736842
TCGA-BH-A0EE	1.86842105263158
TCGA-E2-A1B1	0.368421052631579
TCGA-A8-A09M	1.94736842105263
TCGA-A8-A0A4	0.315789473684211
TCGA-A1-A0SP	0.763157894736842
TCGA-LD-A66U	0.447368421052632
TCGA-LL-A6FP	1.15789473684211
TCGA-BH-A204	0.894736842105263
TCGA-BH-A0BL	1.21052631578947
TCGA-BH-A0HF	11.9736842105263
TCGA-A7-A13E	0.815789473684211
TCGA-A2-A25C	0.394736842105263
TCGA-A7-A5ZW	0.5
TCGA-XX-A89A	3.39473684210526
TCGA-BH-A0HI	0.578947368421053
TCGA-A2-A0EV	1.21052631578947
TCGA-D8-A1XA	0.526315789473684
TCGA-AN-A0AM	0.973684210526316
TCGA-EW-A1IZ	7.57894736842105
TCGA-D8-A1X6	0.815789473684211
TCGA-AR-A0U0	0.736842105263158
TCGA-C8-A130	0.710526315789474
TCGA-AR-A24T	0.578947368421053
TCGA-E9-A1NH	0.552631578947368
TCGA-BH-A203	1.15789473684211
TCGA-C8-A8HR	0.631578947368421
TCGA-S3-AA11	1.21052631578947
TCGA-D8-A1JJ	1.28947368421053
TCGA-D8-A143	1.02631578947368
TCGA-C8-A8HQ	5.21052631578947
TCGA-E9-A22B	1.28947368421053
TCGA-WT-AB44	0.631578947368421
TCGA-AR-A2LE	6.05263157894737
TCGA-EW-A1J2	0.5
TCGA-D8-A27G	16.6842105263158
TCGA-EW-A1PE	0.552631578947368
TCGA-D8-A1JI	0.526315789473684
TCGA-A2-A0YM	1.39473684210526
TCGA-D8-A27N	0.894736842105263
TCGA-A2-A0YG	0.921052631578947
TCGA-E2-A1IF	0.394736842105263
TCGA-BH-A0B0	1
TCGA-EW-A1IY	0.5
TCGA-AN-A0FS	0.789473684210526
TCGA-A2-A0EY	3.63157894736842
TCGA-D8-A27M	1.13157894736842
TCGA-BH-A42U	0.131578947368421
TCGA-E2-A155	1.28947368421053
TCGA-A2-A0CV	0.473684210526316
TCGA-EW-A1P0	0.421052631578947
TCGA-AO-A0J3	1.52631578947368
TCGA-C8-A12X	1.02631578947368
TCGA-BH-A0AW	2.94736842105263
TCGA-C8-A1HJ	2.26315789473684
TCGA-OL-A5D7	1.10526315789474
TCGA-EW-A1PA	0.657894736842105
TCGA-BH-A0B6	12.5
TCGA-E9-A2JS	1.05263157894737
TCGA-A2-A259	0.5
TCGA-AQ-A7U7	0.605263157894737
TCGA-A8-A079	0.947368421052632
TCGA-AC-A3QP	0.526315789473684
TCGA-C8-A1HI	0.710526315789474
TCGA-AN-A04D	1.89473684210526
TCGA-EW-A1P6	0.5
TCGA-BH-A0BA	0.657894736842105
TCGA-E2-A154	0.868421052631579
